,Date,Month,spring,summer,winter,Mean Pressure(hPa),pressure_sma_7,Absolute Daily Max(deg. C),Mean(deg. C),Absolute Daily min(deg. C),Mean Dew Point(deg. C),Mean Relative Humidity(%),humidity_sma_7,Mean Amount of Cloud(%),cloud_sma_7,Total Bright Sunshine(hours),sunshine_sma_7,Prevailling Wind Direction(degrees),PWD_missing,wind_direction,Mean Wind Speed(km/h),MWS_missing,Total Rainfall(mm),rainfall_sma_7,rain_tmr_mm,rain_tmr_class
1964,2005-06-28,6,0,1,0,1005.2,1005.6857142857149,31.6,29.4,28.0,26.0,82,86.14285714285714,68,84.14285714285714,8.6,3.314285714285724,120.0,False,ESE,11.0,False,0.0,55.81428571428577,31.8,1
1965,2005-06-29,6,0,1,0,1006.2,1005.8142857142863,30.3,27.9,25.6,25.6,88,86.28571428571429,80,82.71428571428571,4.3,3.928571428571438,120.0,False,ESE,15.0,False,31.8,55.68571428571435,47.0,1
1966,2005-06-30,6,0,1,0,1007.6,1006.0714285714291,28.1,26.1,25.0,24.6,91,86.28571428571429,88,81.71428571428571,0.4,3.985714285714295,170.0,False,SSE,33.0,False,47.0,47.17142857142863,18.4,1
1967,2005-07-01,7,0,1,0,1010.3,1006.5428571428577,29.8,26.8,24.7,25.0,90,85.85714285714286,84,80.71428571428571,1.4,4.014285714285724,140.0,False,SSE,21.0,False,18.4,16.571428571428623,0.0,0
1968,2005-07-02,7,0,1,0,1010.5,1007.1000000000005,31.0,28.2,26.7,25.7,87,86.14285714285714,58,77.28571428571429,9.0,4.642857142857152,120.0,False,ESE,13.0,False,0.0,16.014285714285766,0.0,0
1969,2005-07-03,7,0,1,0,1009.5,1007.7285714285719,32.1,29.2,27.4,25.7,82,85.71428571428571,33,70.14285714285714,11.4,5.8571428571428665,120.0,False,ESE,11.0,False,0.0,14.371428571428623,0.0,0
1970,2005-07-04,7,0,1,0,1008.6,1008.271428571429,33.2,29.9,28.0,25.5,78,85.42857142857143,58,67.0,9.3,6.342857142857153,170.0,False,SSE,12.0,False,0.0,13.885714285714338,0.0,0
1971,2005-07-05,7,0,1,0,1007.7,1008.628571428572,33.3,29.9,28.0,24.8,75,84.42857142857143,33,62.0,11.4,6.742857142857153,200.0,False,SSW,10.0,False,0.0,13.885714285714338,0.0,0
1972,2005-07-06,7,0,1,0,1006.0,1008.6000000000005,33.0,29.8,27.6,24.5,74,82.42857142857143,23,53.857142857142854,10.8,7.671428571428582,280.0,False,WNW,6.0,False,0.0,9.342857142857195,38.1,1
1973,2005-07-07,7,0,1,0,1004.3,1008.128571428572,29.4,28.0,26.0,25.1,85,81.57142857142857,77,52.285714285714285,1.6,7.842857142857154,360.0,False,N,14.0,False,38.1,8.071428571428624,0.0,0
1974,2005-07-08,7,0,1,0,1006.8,1007.628571428572,31.0,28.8,26.9,24.2,77,79.71428571428571,83,52.142857142857146,3.7,8.171428571428583,200.0,False,SSW,26.0,False,0.0,5.4428571428571955,33.5,1
1975,2005-07-09,7,0,1,0,1008.7,1007.371428571429,29.1,27.4,24.9,24.7,86,79.57142857142857,78,55.0,2.6,7.257142857142869,170.0,False,SSE,17.0,False,33.5,10.228571428571481,4.3,1
1976,2005-07-10,7,0,1,0,1010.4,1007.5000000000003,31.8,29.2,26.4,25.2,80,79.28571428571429,67,59.857142857142854,8.2,6.800000000000012,180.0,False,S,25.0,False,4.3,10.842857142857195,0.0,0
1977,2005-07-11,7,0,1,0,1011.4,1007.9000000000003,32.5,29.9,27.8,24.8,75,78.85714285714286,39,57.142857142857146,12.1,7.200000000000013,190.0,False,SSW,12.0,False,0.0,10.842857142857195,0.0,0
1978,2005-07-12,7,0,1,0,1011.2,1008.4000000000003,32.5,30.0,28.0,24.6,73,78.57142857142857,35,57.42857142857143,10.3,7.042857142857156,210.0,False,SSW,10.0,False,0.0,10.842857142857195,0.2,0
1979,2005-07-13,7,0,1,0,1011.3,1009.1571428571432,32.5,29.8,28.0,24.9,75,78.71428571428571,58,62.42857142857143,10.5,7.000000000000012,230.0,False,WSW,20.0,False,0.2,10.871428571428623,0.0,0
1980,2005-07-14,7,0,1,0,1012.1,1010.2714285714289,32.6,30.0,28.3,24.9,75,77.28571428571429,61,60.142857142857146,11.6,8.428571428571441,230.0,False,WSW,18.0,False,0.0,5.42857142857148,0.0,0
1981,2005-07-15,7,0,1,0,1011.5,1010.9428571428574,33.3,30.0,28.2,25.4,77,77.28571428571429,41,54.142857142857146,7.7,9.000000000000012,150.0,False,SSE,8.0,False,0.0,5.42857142857148,0.0,0
1982,2005-07-16,7,0,1,0,1009.4,1011.0428571428574,33.0,30.4,28.6,25.1,74,75.57142857142857,49,50.0,11.6,10.285714285714297,30.0,False,NNE,8.0,False,0.0,0.6428571428571946,0.0,0
1983,2005-07-17,7,0,1,0,1005.2,1010.3000000000003,33.1,30.3,28.2,24.5,71,74.28571428571429,39,46.0,10.6,10.628571428571439,270.0,False,W,18.0,False,0.0,0.028571428571480366,0.0,0
1984,2005-07-18,7,0,1,0,1001.1,1008.8285714285719,34.4,31.2,29.0,25.5,72,73.85714285714286,74,51.0,9.6,10.271428571428583,280.0,False,WNW,32.0,False,0.0,0.028571428571480366,28.5,1
1985,2005-07-19,7,0,1,0,998.1,1006.9571428571434,35.4,31.8,26.9,25.1,69,73.28571428571429,76,56.857142857142854,10.1,10.242857142857153,260.0,False,WSW,32.0,False,28.5,4.100000000000052,20.4,1
1986,2005-07-20,7,0,1,0,999.4,1005.2571428571433,34.4,30.8,24.6,25.9,76,73.42857142857143,52,56.0,9.2,10.057142857142868,260.0,False,WSW,30.0,False,20.4,6.985714285714337,4.4,1
1987,2005-07-21,7,0,1,0,1001.4,1003.7285714285717,32.9,29.0,24.8,25.0,79,74.0,84,59.285714285714285,7.5,9.471428571428584,290.0,False,WNW,18.0,False,4.4,7.614285714285765,79.7,1
1988,2005-07-22,7,0,1,0,1004.6,1002.7428571428575,29.0,26.5,24.8,24.5,89,75.71428571428571,86,65.71428571428571,2.4,8.714285714285726,50.0,False,ENE,11.0,False,79.7,19.000000000000053,0.0,0
1989,2005-07-23,7,0,1,0,1005.9,1002.2428571428575,30.2,27.6,26.1,24.2,82,76.85714285714286,73,69.14285714285714,8.5,8.271428571428583,40.0,False,NNE,10.0,False,0.0,19.000000000000053,0.0,0
1990,2005-07-24,7,0,1,0,1005.1,1002.2285714285719,31.4,28.7,26.7,25.2,82,78.42857142857143,37,68.85714285714286,11.8,8.442857142857155,40.0,False,NNE,8.0,False,0.0,19.000000000000053,0.0,0
1991,2005-07-25,7,0,1,0,1004.4,1002.7000000000004,32.7,29.5,27.0,24.6,76,79.0,34,63.142857142857146,11.3,8.6857142857143,10.0,False,NNE,6.0,False,0.0,19.000000000000053,0.0,0
1992,2005-07-26,7,0,1,0,1004.2,1003.5714285714288,32.5,29.2,26.9,24.3,75,79.85714285714286,33,57.0,10.5,8.742857142857156,240.0,False,WSW,8.0,False,0.0,14.928571428571482,0.0,0
1993,2005-07-27,7,0,1,0,1004.3,1004.2714285714289,31.8,29.2,27.6,24.9,78,80.14285714285714,36,54.714285714285715,10.0,8.857142857142872,90.0,False,E,14.0,False,0.0,12.014285714285766,0.7,0
1994,2005-07-28,7,0,1,0,1003.0,1004.5000000000003,31.8,29.4,28.0,25.6,81,80.42857142857143,65,52.0,8.1,8.942857142857155,70.0,False,ENE,32.0,False,0.7,11.485714285714337,35.4,1
1995,2005-07-29,7,0,1,0,1001.3,1004.0285714285718,28.7,27.4,25.5,25.9,92,80.85714285714286,89,52.42857142857143,1.3,8.785714285714299,90.0,False,E,37.0,False,35.4,5.157142857142907,47.3,1
1996,2005-07-30,7,0,1,0,1003.5,1003.6857142857147,28.8,26.9,26.0,25.8,94,82.57142857142857,90,54.857142857142854,0.4,7.628571428571441,120.0,False,ESE,33.0,False,47.3,11.914285714285764,15.9,1
1997,2005-08-01,8,0,1,0,1008.4,1004.1571428571432,30.3,28.2,25.8,26.2,89,83.57142857142857,57,57.714285714285715,7.8,7.05714285714287,120.0,False,ESE,13.0,False,15.9,14.185714285714337,0.0,0
1998,2005-08-02,8,0,1,0,1006.1,1004.4000000000004,31.8,29.3,27.2,24.8,78,83.85714285714286,31,57.285714285714285,10.8,6.985714285714299,230.0,False,WSW,10.0,False,0.0,14.185714285714337,0.0,0
1999,2005-08-03,8,0,1,0,1002.9,1004.2142857142861,32.3,29.4,27.4,24.8,77,84.14285714285714,34,57.42857142857143,11.3,7.100000000000013,250.0,False,WSW,22.0,False,0.0,14.185714285714337,0.0,0
2000,2005-08-04,8,0,1,0,1000.9,1003.7285714285717,32.6,29.7,28.1,25.7,79,84.28571428571429,57,60.42857142857143,10.0,7.100000000000013,250.0,False,WSW,26.0,False,0.0,14.185714285714337,0.0,0
2001,2005-08-05,8,0,1,0,999.4,1003.214285714286,32.5,29.8,28.1,25.4,78,83.85714285714286,76,62.0,8.7,7.185714285714298,260.0,False,WSW,25.0,False,0.0,14.085714285714335,0.0,0
2002,2005-08-06,8,0,1,0,997.9,1002.7285714285716,33.5,30.3,28.4,25.9,78,81.85714285714286,68,59.0,7.2,8.028571428571443,240.0,False,WSW,26.0,False,0.0,9.028571428571478,0.0,0
2003,2005-08-07,8,0,1,0,1000.2,1002.257142857143,32.9,30.3,29.0,26.1,78,79.57142857142857,62,55.0,9.7,9.35714285714287,230.0,False,WSW,20.0,False,0.0,2.271428571428622,0.0,0
2004,2005-08-08,8,0,1,0,1003.7,1001.5857142857145,32.3,29.9,28.6,26.5,82,78.57142857142857,64,56.0,9.9,9.65714285714287,100.0,False,ESE,16.0,False,0.0,5.0499287291521403e-14,48.5,1
2005,2005-08-09,8,0,1,0,1004.1,1001.3000000000002,30.7,28.1,26.1,25.9,88,80.0,86,63.857142857142854,4.2,8.714285714285728,70.0,False,ENE,31.0,False,48.5,6.9285714285714795,26.4,1
2006,2005-08-10,8,0,1,0,1002.9,1001.3000000000002,29.3,27.7,26.4,25.9,90,81.85714285714286,85,71.14285714285714,4.2,7.700000000000015,110.0,False,ESE,36.0,False,26.4,10.700000000000049,12.6,1
2007,2005-08-11,8,0,1,0,1004.0,1001.7428571428574,30.6,28.5,25.9,25.9,86,82.85714285714286,72,73.28571428571429,7.0,7.2714285714285865,100.0,False,ESE,26.0,False,12.6,12.500000000000048,9.4,1
2008,2005-08-12,8,0,1,0,1000.7,1001.9285714285717,32.6,29.4,27.1,24.5,75,82.42857142857143,65,71.71428571428571,8.5,7.242857142857157,300.0,False,WNW,19.0,False,9.4,13.842857142857193,83.9,1
2009,2005-08-13,8,0,1,0,999.4,1002.1428571428575,29.5,26.7,23.9,24.9,90,84.14285714285714,92,75.14285714285714,0.1,6.228571428571443,240.0,False,WSW,27.0,False,83.9,25.82857142857148,2.5,1
2010,2005-08-14,8,0,1,0,1004.2,1002.714285714286,30.9,28.8,24.6,25.2,81,84.57142857142857,87,78.71428571428571,4.0,5.41428571428573,230.0,False,WSW,34.0,False,2.5,26.185714285714337,14.9,1
2011,2005-08-15,8,0,1,0,1005.3,1002.9428571428574,29.1,27.6,26.1,25.4,88,85.42857142857143,85,81.71428571428571,0.6,4.085714285714301,160.0,False,SSE,13.0,False,14.9,28.314285714285766,49.0,1
2012,2005-08-16,8,0,1,0,1005.4,1003.1285714285716,27.6,26.2,25.4,25.2,94,86.28571428571429,88,82.0,1.5,3.7000000000000157,120.0,False,ESE,23.0,False,49.0,28.385714285714336,51.6,1
2013,2005-08-17,8,0,1,0,1005.7,1003.5285714285717,26.6,25.6,24.8,24.8,96,87.14285714285714,87,82.28571428571429,3.6,3.6142857142857303,110.0,False,ESE,20.0,False,51.6,31.985714285714334,39.7,1
2014,2005-08-18,8,0,1,0,1006.8,1003.9285714285717,28.1,25.9,25.0,24.4,92,88.0,90,84.85714285714286,0.5,2.6857142857143015,220.0,False,SSW,24.0,False,39.7,35.85714285714291,242.9,1
2015,2005-08-19,8,0,1,0,1006.3,1004.7285714285717,26.9,25.5,24.5,24.1,92,90.42857142857143,97,89.42857142857143,0.2,1.5000000000000158,230.0,False,WSW,38.0,False,242.9,69.21428571428577,303.3,1
2016,2005-08-20,8,0,1,0,1004.4,1005.4428571428574,26.5,25.0,23.9,23.7,93,90.85714285714286,99,90.42857142857143,0.0,1.4857142857143015,250.0,False,WSW,46.0,False,303.3,100.55714285714292,17.8,1
2017,2005-08-21,8,0,1,0,1006.0,1005.7000000000004,27.8,27.2,25.9,25.5,90,92.14285714285714,91,91.0,0.0,0.91428571428573,230.0,False,WSW,26.0,False,17.8,102.7428571428572,0.0,0
2018,2005-08-22,8,0,1,0,1008.9,1006.214285714286,30.5,28.5,27.0,25.0,82,91.28571428571429,86,91.14285714285714,5.4,1.6000000000000159,220.0,False,SSW,19.0,False,0.0,100.61428571428577,0.0,0
2019,2005-08-23,8,0,1,0,1008.8,1006.7000000000004,31.6,28.8,27.1,25.0,80,89.28571428571429,63,87.57142857142857,10.5,2.885714285714301,230.0,False,WSW,15.0,False,0.0,93.61428571428577,16.6,1
2020,2005-08-24,8,0,1,0,1006.7,1006.8428571428575,30.1,27.6,25.9,24.8,85,87.71428571428571,80,86.57142857142857,4.3,2.9857142857143013,250.0,False,WSW,13.0,False,16.6,88.61428571428577,0.0,0
2021,2005-08-25,8,0,1,0,1007.1,1006.8857142857147,29.6,27.5,26.3,23.8,80,86.0,85,85.85714285714286,2.6,3.2857142857143016,10.0,False,NNE,8.0,False,0.0,82.94285714285719,2.8,1
2022,2005-08-26,8,0,1,0,1009.2,1007.3000000000003,28.4,27.1,26.4,24.9,88,85.42857142857143,88,84.57142857142857,3.5,3.757142857142873,70.0,False,ENE,22.0,False,2.8,48.64285714285719,0.3,0
2023,2005-08-27,8,0,1,0,1009.4,1008.0142857142861,28.0,27.3,26.4,25.2,89,84.85714285714286,90,83.28571428571429,1.2,3.9285714285714444,70.0,False,ENE,27.0,False,0.3,5.357142857142906,2.5,1
2024,2005-08-28,8,0,1,0,1008.6,1008.3857142857147,29.8,28.0,26.8,25.4,86,84.28571428571429,86,82.57142857142857,6.1,4.800000000000016,70.0,False,ENE,29.0,False,2.5,3.17142857142862,9.1,1
2025,2005-08-29,8,0,1,0,1008.0,1008.2571428571433,30.2,28.0,26.4,25.9,89,85.28571428571429,69,80.14285714285714,8.1,5.185714285714302,100.0,False,ESE,22.0,False,9.1,4.4714285714286195,21.3,1
2026,2005-08-30,8,0,1,0,1005.3,1007.7571428571433,30.9,28.3,25.4,25.3,85,86.0,41,77.0,8.5,4.9000000000000155,90.0,False,E,10.0,False,21.3,7.514285714285762,0.0,0
2027,2005-09-01,9,0,1,0,999.8,1006.771428571429,32.1,30.1,28.2,22.9,66,83.28571428571429,49,72.57142857142857,9.8,5.685714285714302,290.0,False,WNW,22.0,False,0.0,5.14285714285719,0.0,0
2028,2005-09-02,9,0,1,0,1002.6,1006.128571428572,31.7,29.2,27.8,22.7,69,81.71428571428571,85,72.57142857142857,6.4,6.228571428571444,290.0,False,WNW,9.0,False,0.0,5.14285714285719,11.7,1
2029,2005-09-03,9,0,1,0,1004.4,1005.4428571428576,29.9,27.9,25.5,25.6,87,81.57142857142857,84,72.0,2.0,6.014285714285729,170.0,False,SSE,16.0,False,11.7,6.414285714285762,54.3,1
2030,2005-09-04,9,0,1,0,1006.0,1004.9571428571434,27.4,26.7,25.2,25.4,93,82.14285714285714,87,71.57142857142857,0.2,5.871428571428587,90.0,False,E,25.0,False,54.3,14.128571428571476,0.0,0
2031,2005-09-05,9,0,1,0,1007.8,1004.8428571428576,30.7,28.3,26.3,23.7,77,80.85714285714286,31,63.714285714285715,11.3,6.614285714285729,50.0,False,ENE,14.0,False,0.0,13.771428571428618,11.5,1
2032,2005-09-06,9,0,1,0,1008.0,1004.8428571428576,30.5,27.9,26.7,24.4,82,79.85714285714286,73,64.28571428571429,4.3,6.071428571428585,310.0,False,WNW,3.0,False,11.5,14.114285714285762,20.4,1
2033,2005-09-07,9,0,1,0,1008.8,1005.3428571428576,31.4,28.5,26.4,24.3,79,79.0,60,67.0,7.4,5.914285714285728,90.0,False,E,10.0,False,20.4,13.985714285714334,0.7,0
2034,2005-09-08,9,0,1,0,1010.1,1006.8142857142863,30.3,27.9,26.4,25.3,86,81.85714285714286,81,71.57142857142857,6.6,5.4571428571428715,90.0,False,E,20.0,False,0.7,14.085714285714333,0.0,0
2035,2005-09-09,9,0,1,0,1010.3,1007.9142857142862,30.5,28.4,27.0,24.6,80,83.42857142857143,77,70.42857142857143,7.7,5.642857142857158,90.0,False,E,15.0,False,0.0,14.085714285714333,0.0,0
2036,2005-09-10,9,0,1,0,1008.3,1008.4714285714291,30.5,28.2,26.8,23.6,77,82.0,69,68.28571428571429,8.0,6.500000000000015,30.0,False,NNE,12.0,False,0.0,12.414285714285763,0.0,0
2037,2005-09-11,9,0,1,0,1006.3,1008.5142857142863,31.3,28.7,26.4,23.8,75,79.42857142857143,56,63.857142857142854,5.2,7.2142857142857295,360.0,False,N,6.0,False,0.0,4.657142857142905,0.0,0
2038,2005-09-12,9,0,1,0,1009.2,1008.7142857142862,31.0,29.1,27.5,25.2,80,79.85714285714286,63,68.42857142857143,7.3,6.6428571428571574,90.0,False,E,18.0,False,0.0,4.657142857142905,13.2,1
2039,2005-09-13,9,0,1,0,1012.7,1009.3857142857148,30.6,28.7,26.9,26.3,87,80.57142857142857,79,69.28571428571429,5.3,6.7857142857143,90.0,False,E,26.0,False,13.2,4.900000000000048,0.0,0
2040,2005-09-14,9,0,1,0,1013.7,1010.0857142857147,31.9,29.3,28.0,25.3,79,80.57142857142857,65,70.0,8.7,6.971428571428587,100.0,False,ESE,17.0,False,0.0,1.9857142857143342,1.7,1
2041,2005-09-15,9,0,1,0,1012.2,1010.3857142857147,31.6,29.1,27.3,25.3,80,79.71428571428571,53,66.0,7.6,7.114285714285729,90.0,False,E,23.0,False,1.7,2.128571428571477,0.0,0
2042,2005-09-16,9,0,1,0,1010.5,1010.414285714286,31.8,29.5,28.3,24.8,76,79.14285714285714,45,61.42857142857143,10.3,7.485714285714301,70.0,False,ENE,24.0,False,0.0,2.128571428571477,23.0,1
2043,2005-09-17,9,0,1,0,1010.9,1010.7857142857146,30.9,27.8,25.4,24.5,83,80.0,79,62.857142857142854,3.1,6.785714285714301,70.0,False,ENE,46.0,False,23.0,5.4142857142857626,3.8,1
2044,2005-09-18,9,0,1,0,1014.0,1011.8857142857145,29.6,28.2,26.1,25.5,86,81.57142857142857,87,67.28571428571429,2.4,6.3857142857143,100.0,False,ESE,40.0,False,3.8,5.957142857142905,0.0,0
2045,2005-09-19,9,0,1,0,1015.3,1012.7571428571431,30.9,28.8,27.8,25.7,84,82.14285714285714,59,66.71428571428571,10.1,6.785714285714301,100.0,False,ESE,18.0,False,0.0,5.957142857142905,2.7,1
2046,2005-09-20,9,0,1,0,1011.9,1012.6428571428575,30.8,28.8,26.0,24.7,79,81.0,64,64.57142857142857,5.7,6.8428571428571585,220.0,False,SSW,9.0,False,2.7,4.457142857142906,0.0,0
2047,2005-09-21,9,0,1,0,1008.6,1011.914285714286,31.7,29.5,27.6,25.0,77,80.71428571428571,49,62.285714285714285,9.3,6.928571428571445,290.0,False,WNW,12.0,False,0.0,4.457142857142906,0.0,0
2048,2005-09-22,9,0,1,0,1005.7,1010.9857142857146,34.3,31.0,28.9,24.3,68,79.0,63,63.714285714285715,8.9,7.11428571428573,10.0,False,NNE,19.0,False,0.0,4.214285714285763,0.0,0
2049,2005-09-23,9,0,1,0,1005.2,1010.2285714285717,31.7,28.6,27.0,21.8,67,77.71428571428571,80,68.71428571428571,5.7,6.457142857142874,10.0,False,NNE,41.0,False,0.0,4.214285714285763,10.6,1
2050,2005-09-24,9,0,1,0,1004.5,1009.314285714286,27.8,26.5,24.2,22.2,78,77.0,88,70.0,1.3,6.200000000000016,60.0,False,ENE,63.0,False,10.6,2.442857142857192,130.2,1
2051,2005-09-25,9,0,1,0,1005.7,1008.1285714285717,27.4,25.8,23.5,24.0,90,77.57142857142857,94,71.0,0.8,5.9714285714285875,90.0,False,E,62.0,False,130.2,20.500000000000046,37.2,1
2052,2005-09-26,9,0,1,0,1010.0,1007.3714285714289,26.8,25.9,24.8,24.5,92,78.71428571428571,92,75.71428571428571,0.3,4.571428571428586,100.0,False,ESE,44.0,False,37.2,25.814285714285763,30.6,1
2053,2005-09-27,9,0,1,0,1014.2,1007.7000000000004,26.9,25.9,25.2,24.8,93,80.71428571428571,87,79.0,0.3,3.800000000000015,100.0,False,ESE,35.0,False,30.6,29.800000000000047,1.0,0
2054,2005-09-28,9,0,1,0,1014.3,1008.5142857142861,29.0,27.0,25.5,24.1,85,81.85714285714286,65,81.28571428571429,8.9,3.742857142857158,90.0,False,E,20.0,False,1.0,29.94285714285719,0.0,0
2055,2005-09-29,9,0,1,0,1013.2,1009.5857142857146,29.4,27.4,26.3,24.0,82,83.85714285714286,64,81.42857142857143,8.0,3.614285714285729,70.0,False,ENE,13.0,False,0.0,29.94285714285719,0.0,0
2056,2005-10-01,10,0,0,0,1011.2,1010.4428571428574,30.8,28.6,26.8,24.7,80,85.71428571428571,36,75.14285714285714,9.0,4.0857142857143005,240.0,False,WSW,10.0,False,0.0,29.94285714285719,3.6,1
2057,2005-10-02,10,0,0,0,1006.9,1010.7857142857146,32.4,29.0,24.9,24.7,78,85.71428571428571,54,70.28571428571429,7.9,5.0285714285714445,270.0,False,W,16.0,False,3.6,28.94285714285719,0.0,0
2058,2005-10-03,10,0,0,0,1006.8,1010.9428571428574,32.3,29.6,27.5,22.7,67,82.42857142857143,72,67.14285714285714,6.6,5.857142857142874,360.0,False,N,13.0,False,0.0,10.342857142857193,0.0,0
2059,2005-10-04,10,0,0,0,1011.6,1011.1714285714289,30.6,27.7,25.6,21.6,70,79.28571428571429,59,62.42857142857143,6.4,6.728571428571445,10.0,False,NNE,20.0,False,0.0,5.028571428571477,0.1,0
2060,2005-10-05,10,0,0,0,1012.6,1010.9428571428576,30.5,27.8,26.0,22.8,74,76.57142857142857,79,61.285714285714285,4.2,7.285714285714303,10.0,False,NNE,13.0,False,0.1,0.6714285714286206,0.1,0
2061,2005-10-06,10,0,0,0,1012.5,1010.6857142857147,30.3,28.1,26.1,23.6,77,75.42857142857143,62,60.857142857142854,8.1,7.1714285714285895,70.0,False,ENE,22.0,False,0.1,0.5428571428571919,2.1,1
2062,2005-10-07,10,0,0,0,1012.4,1010.571428571429,29.9,28.1,26.5,23.7,78,74.85714285714286,71,61.857142857142854,4.7,6.700000000000018,80.0,False,ENE,28.0,False,2.1,0.8428571428571919,0.0,0
2063,2005-10-08,10,0,0,0,1013.1,1010.8428571428576,29.7,27.4,25.4,19.8,63,72.42857142857143,67,66.28571428571429,6.7,6.37142857142859,10.0,False,NNE,34.0,False,0.0,0.8428571428571919,0.0,0
2064,2005-10-09,10,0,0,0,1014.6,1011.9428571428577,28.5,26.5,24.6,19.6,66,70.71428571428571,72,68.85714285714286,6.3,6.142857142857161,20.0,False,NNE,28.0,False,0.0,0.3285714285714776,0.0,0
2065,2005-10-10,10,0,0,0,1014.5,1013.0428571428577,28.9,26.8,25.1,21.7,74,71.71428571428571,60,67.14285714285714,10.2,6.657142857142875,80.0,False,ENE,31.0,False,0.0,0.3285714285714776,0.6,0
2066,2005-10-11,10,0,0,0,1014.6,1013.4714285714291,29.1,27.3,26.0,22.2,74,72.28571428571429,65,68.0,7.8,6.857142857142875,80.0,False,ENE,34.0,False,0.6,0.41428571428576333,0.0,0
2067,2005-10-12,10,0,0,0,1013.6,1013.6142857142862,28.0,26.7,26.0,22.1,76,72.57142857142857,71,66.85714285714286,5.1,6.9857142857143035,90.0,False,E,26.0,False,0.0,0.40000000000004904,0.1,0
2068,2005-10-13,10,0,0,0,1013.2,1013.7142857142862,29.6,27.0,25.4,22.6,77,72.57142857142857,47,64.71428571428571,8.0,6.971428571428589,100.0,False,ESE,15.0,False,0.1,0.40000000000004904,0.0,0
2069,2005-10-14,10,0,0,0,1013.1,1013.8142857142864,29.8,27.2,25.7,23.2,79,72.71428571428571,34,59.42857142857143,10.1,7.742857142857161,100.0,False,ESE,12.0,False,0.0,0.10000000000004901,0.0,0
2070,2005-10-15,10,0,0,0,1014.3,1013.9857142857148,29.0,26.9,25.6,22.6,78,74.85714285714286,53,57.42857142857143,4.5,7.428571428571446,90.0,False,E,13.0,False,0.0,0.10000000000004901,0.0,0
2071,2005-10-16,10,0,0,0,1015.1,1014.0571428571435,28.3,26.1,24.3,21.2,75,76.14285714285714,45,53.57142857142857,5.9,7.371428571428589,110.0,False,ESE,14.0,False,0.0,0.10000000000004901,0.0,0
2072,2005-10-17,10,0,0,0,1016.4,1014.328571428572,27.9,26.3,25.4,22.6,80,77.0,75,55.714285714285715,2.1,6.214285714285732,90.0,False,E,22.0,False,0.0,0.10000000000004901,0.0,0
2073,2005-10-18,10,0,0,0,1017.8,1014.7857142857148,27.7,26.1,25.2,20.1,70,76.42857142857143,61,55.142857142857146,8.5,6.314285714285733,90.0,False,E,34.0,False,0.0,0.014285714285763291,0.0,0
2074,2005-10-19,10,0,0,0,1017.8,1015.3857142857148,27.7,25.6,24.0,18.8,66,75.0,41,50.857142857142854,10.0,7.014285714285733,90.0,False,E,40.0,False,0.0,0.014285714285763291,0.0,0
2075,2005-10-20,10,0,0,0,1017.3,1015.9714285714291,27.8,25.5,23.5,19.2,68,73.71428571428571,31,48.57142857142857,10.3,7.342857142857162,90.0,False,E,31.0,False,0.0,4.900445129050825e-14,0.0,0
2076,2005-10-21,10,0,0,0,1016.7,1016.4857142857147,28.9,26.1,24.1,19.7,69,72.28571428571429,21,46.714285714285715,10.3,7.37142857142859,70.0,False,ENE,23.0,False,0.0,4.900445129050825e-14,0.0,0
2077,2005-10-22,10,0,0,0,1018.4,1017.071428571429,27.7,25.2,23.2,17.1,61,69.85714285714286,44,45.42857142857143,9.8,8.128571428571448,20.0,False,NNE,28.0,False,0.0,4.900445129050825e-14,0.0,0
2078,2005-10-23,10,0,0,0,1019.4,1017.6857142857145,25.3,23.3,21.3,15.6,62,68.0,39,44.57142857142857,8.5,8.50000000000002,10.0,False,NNE,27.0,False,0.0,4.900445129050825e-14,0.0,0
2079,2005-10-24,10,0,0,0,1019.0,1018.0571428571432,25.6,23.0,20.6,16.0,65,65.85714285714286,10,35.285714285714285,10.0,9.62857142857145,10.0,False,NNE,21.0,False,0.0,4.900445129050825e-14,0.0,0
2080,2005-10-25,10,0,0,0,1017.8,1018.0571428571432,26.2,24.4,23.2,19.1,73,66.28571428571429,84,38.57142857142857,5.5,9.20000000000002,80.0,False,ENE,24.0,False,0.0,4.900445129050825e-14,0.0,0
2081,2005-10-26,10,0,0,0,1017.6,1018.0285714285718,26.8,24.8,23.1,20.2,76,67.71428571428571,59,41.142857142857146,9.1,9.071428571428592,70.0,False,ENE,25.0,False,0.0,4.900445129050825e-14,0.0,0
2082,2005-10-27,10,0,0,0,1017.6,1018.071428571429,27.3,25.4,24.1,20.8,76,68.85714285714286,57,44.857142857142854,9.4,8.942857142857164,80.0,False,ENE,33.0,False,0.0,4.900445129050825e-14,0.0,0
2083,2005-10-28,10,0,0,0,1016.2,1018.0000000000003,27.8,25.8,24.2,21.9,79,70.28571428571429,40,47.57142857142857,9.9,8.88571428571431,80.0,False,ENE,26.0,False,0.0,4.900445129050825e-14,0.0,0
2084,2005-10-29,10,0,0,0,1014.9,1017.5000000000003,26.1,24.8,22.6,18.9,70,71.57142857142857,80,52.714285714285715,1.9,7.757142857142881,20.0,False,NNE,28.0,False,0.0,4.900445129050825e-14,0.0,0
